,id,address,categories,city,name,province,websites,lowerNames,cleanCategories,lowerCity
1001,AV12nVr2RxPSIh2RczeV,500 Spring Valley Dr Unit 8,"Carry-out food,Caterers,Restaurant delivery service,Restaurant Delivery Service,American restaurants,Karaoke,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Food Delivery Service,Chicken Restaurants,Restaurants,Pizza,Catering",Middlebury,Pizza Hut,IN,https://www.facebook.com/pages/Pizza-Hut/186634244799840,pizza hut,"['take out', 'caterers', 'delivery service', 'chicken', 'carry out', 'home delivery beer', 'catering', 'american', 'beverages', 'karaoke', 'pizza']",middlebury
1002,AWkrB8AEa4HuVbedlO7M,1607 Elkhart Road,"Pizza,Restaurant Delivery Service,Take Out Restaurants,Fast Food Restaurants,Food Delivery Service,Chicken Restaurants,Family Style Restaurants,Restaurants",Goshen,Pizza Hut,IN,https://www.facebook.com/Pizza-Hut-120887927926899,pizza hut,"['take out', 'family style', 'delivery service', 'chicken', 'pizza']",goshen
1003,AWkq_bEZIxWefVJwIdVm,103 Concord Mall Drive,"Pizza,Restaurant Delivery Service,Take Out Restaurants,Fast Food Restaurants,Food Delivery Service,Chicken Restaurants,Family Style Restaurants,Restaurants",Elkhart,Pizza Hut,IN,http://www.facebook.com/pages/places/120297424648957,pizza hut,"['take out', 'family style', 'delivery service', 'chicken', 'pizza']",elkhart
1004,AWkq9V-dIxWefVJwISqZ,1654 Cassopolis Street,"Pizza,Restaurant Delivery Service,Take Out Restaurants,Fast Food Restaurants,Food Delivery Service,Chicken Restaurants,Family Style Restaurants,Restaurants",Elkhart,Pizza Hut,IN,http://www.facebook.com/pages/places/121268011220962,pizza hut,"['take out', 'family style', 'delivery service', 'chicken', 'pizza']",elkhart
1005,AWif6wYKRxPSIh2R-azB,1330 S Nappanee St Suite A,"Pizza,Chicken Wings,Food Delivery,Restaurant Delivery Service,Take Out Restaurants,Fast Food Restaurants,Food Delivery Service,Chicken Restaurants,Restaurants",Elkhart,Pizza Hut,IN,"https://locations.pizzahut.com/in/elkhart/1330-s-nappanee-st,https://www.facebook.com/Pizza-Hut-647737325274439",pizza hut,"['take out', 'delivery service', 'chicken', 'delivery', 'chicken wings', 'pizza']",elkhart
1006,AV_ioN7eRxPSIh2RnqPN,3303 Lincolnway E,"Ice Cream and Frozen Desserts,Ice Cream Mixes and Other Frozen Mixes,Fast Food Restaurants,Dessert Restaurants,Yogurt,Hamburgers and Hot Dogs,Restaurants",Mishawaka,Dairy Queen-Russo,IN,"http://www.dairyqueen.com,http://www.dairyqueen.com/",dairy queen russo,"['hamburgers', 'other frozen mixes', 'yogurt', 'ice cream mixes', 'frozen desserts', 'hot dogs', 'ice cream', 'dessert']",mishawaka
1007,AVwc6mXJ_7pvs4fz0U_s,324 Lincolnway W,"Pizza,Restaurant,Chicken Wings,Restaurant Delivery Service,Food Delivery,Fast Food Restaurants,Take Out Restaurants,Food Delivery Service,Pizza Place,Chicken Restaurants,Catering,Restaurants",Mishawaka,Pizza Hut,IN,"https://locations.pizzahut.com/in/mishawaka/324-lincoln-way-w,https://www.facebook.com/Pizza-Hut-135323643186000,https://order.pizzahut.com/home",pizza hut,"['take out', 'delivery service', 'chicken', 'catering', 'delivery', 'chicken wings', 'pizza']",mishawaka
1008,AWhDUFZ1RxPSIh2R8MH7,2515 S Huron Ave,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",Kawkawlin,McDonald's,MI,https://www.mcdonalds.com/us/en-us/location/MI/KAWKAWLIN/2515-S-HURON-AVE/17705.html?cid=RF:YXT:RoN::Clicks,mcdonalds,"['break', 'hamburgers', 'coffeehouses', 'salads', 'ice cream parlors', 'sandwich']",kawkawlin
1009,AVwdeYcmByjofQCxpe7A,10280 Red Arrow Hwy,"Hamburgers & Hot Dogs,Ice Cream Parlors,Breakfast,Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",Bridgman,McDonald's,MI,"https://www.mcdonalds.com/us/en-us/location/MI/BRIDGMAN/10280-RED-ARROW-HWY/12373.html?cid=RF:YXT:RoN::Clicks,http://mcdonalds.com",mcdonalds,"['break', 'hamburgers', 'coffeehouses', 'salads', 'take out', 'hot dogs', 'ice cream parlors', 'sandwich']",bridgman
1010,AWkrA5KJ3-Khe5l_3nvO,1579 E 79th Avenue,"American Restaurants,Ice Cream and Frozen Desserts,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",Merrillville,Culver's,IN,"http://www.culvers.com,http://www.culvers.com/",culvers,"['hamburgers', 'take out', 'frozen desserts', 'american', 'hot dogs', 'ice cream']",merrillville
1011,AVwcy80EByjofQCxiR0w,2282 Southlake Mall,"Asian Restaurants,Chinese Restaurant,Carry-out food,Chinese Restaurants,American restaurants,Take Out Restaurants,Fast Food Restaurants,Catering,Restaurants,Chinese restaurants",Merrillville,Panda Express,IN,"http://www.pandaexpress.com,http://pandaexpress.com/,http://www.pandaexpress.com/",panda express,"['take out', 'asian', 'carry out', 'catering', 'american', 'chinese']",merrillville
1012,AVwcgxcvIN2L1WUflv5K,2288 Southlake Mall,"Pizza,Restaurant,Carry-out food,American restaurants,Fast Food Restaurants,Pizza Place,Family Style Restaurants,Restaurants,Italian Restaurants",Merrillville,Sbarro,IN,"http://www.sbarro.com/,http://www.sbarro.com",sbarro,"['family style', 'italian', 'carry out', 'american', 'pizza']",merrillville
1013,AWjllYotIxWefVJwGCDd,12425 Dix Road,"Restaurant,Fried Chicken Joint,Fast Food Restaurant,Fast Food,Chicken,Restaurants",Southgate,KFC,MI,https://www.kfc.com/store-locator?query=48195,kfc,"['chicken', 'fried chicken joint']",southgate
1014,AVzxrPqILD2H7whiX9TL,20815 Gibraltar Rd,"Ice Cream Parlors,Breakfast,Fast Food Restaurant,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",Trenton,McDonald's,MI,"http://mcdonalds.com/,https://www.mcdonalds.com/us/en-us/location/MI/BROWNSTOWN/20815-GIBRALTAR-RD/25691.html?cid=RF:YXT:RoN::Clicks",mcdonalds,"['break', 'hamburgers', 'coffeehouses', 'salads', 'ice cream parlors', 'sandwich']",trenton
1015,AWkq_cVRIxWefVJwIdc7,501 S Scatterfield Road,"Ice Cream and Frozen Desserts,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",Anderson,Dairy Queen Grill Chill,IN,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1andstore-id=546,dairy queen grill chill,"['hamburgers', 'frozen desserts', 'hot dogs', 'ice cream', 'dessert']",anderson
1016,AVwcfyDNByjofQCxe4aG,2612 Dodge St,"Delis And Delicatessens,wich Place,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",Dubuque,Subway,IA,,subway,"['take out', 'delicatessens', 'delis', 'sandwich', 'wich']",dubuque
1017,AWiKwA-jIxWefVJwDgCK,4815 Southwest 9th Street,"American Restaurants,Fast Food,Chicken,Chicken Restaurants,Family Friendly Restaurants,Restaurants",Des Moines,KFC,IA,https://www.kfc.com/store-locator?query=50315,kfc,"['family friendly', 'chicken', 'american']",des moines
1018,AVwdDGjuIN2L1WUfrrAc,105 US Highway 75,"Mexican Restaurant,Fast Food Restaurant and Mexican Restaurant,Restaurant,Mexican Restaurants,Mexican,Breakfast,Vegetarian,Fast Food Restaurant,Fast Food Restaurants,Fast Food,Restaurants",Holton,Taco Bell,KS,"https://locations.tacobell.com/ks/holton/105-us-highway-75.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=020719&utm_content=website,http://tacobell.com/",taco bell,"['mexican', 'break', 'vegetarian']",holton
1019,AWEheSuZ3-Khe5l_feOS,211 N Walnut Street,"Pizza,Restaurant,Fast Food Restaurants,Restaurants",Bloomington,Get Some Pizza,IN,"http://getsomepizza.com,http://getsomepizza.com/",get some pizza,['pizza'],bloomington
1020,AWoyarIVZ4Yw-wtdWcFH,3815 E 96th Street,"Caterers,Takeout,Beer and Ale,Burgers,Restaurant Delivery Service,Fast Food,Take Out Restaurants,Family Style Restaurants,Restaurants,American Restaurants,Caribbean Restaurants,Seafood Restaurants,Bars",Indianapolis,Cooper's Hawk Winery Restaurant,IN,"http://www.coopershawkwinery.com/locations/indiana/indianapolis.php,http://www.coopershawkwinery.com/",coopers hawk winery restaurant,"['ale', 'takeout', 'take out', 'family style', 'caribbean', 'caterers', 'delivery service', 'sea', 'burgers', 'american', 'beer', 'bars']",indianapolis
1021,AWkq9EOh3-Khe5l_3U9X,410 Massachusetts Avenue,"Taverns,Restaurant Delivery Service,Take Out Restaurants,Fast Food Restaurants,Brew Pubs,Restaurants,American Restaurants,Night Clubs,Bar and Grills,Barbecue Restaurants,Hamburgers and Hot Dogs,Bars,Sandwich Shops",Indianapolis,Bru Burger Bar,IN,"http://www.bruburgerbar.com,http://www.bruburgerbar.com/",bru burger bar,"['hamburgers', 'take out', 'delivery service', 'night clubs', 'grills', 'brew pubs', 'american', 'bar', 'hot dogs', 'sandwich', 'taverns', 'barbecue', 'bars']",indianapolis
1022,AWkyfJLn3-Khe5l_4THT,2222 W Southport Road,"American Restaurants,Caterers,Hot Dog Stands and Restaurants,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Hamburgers and Hot Dogs,Restaurants,Sandwich Shops",Indianapolis,Teddy's Burger Joint,IN,"http://www.teddysburgerjoint.com/,http://www.teddysburgerjoint.com",teddys burger joint,"['hamburgers', 'take out', 'family style', 'caterers', 'american', 'hot dogs', 'sandwich', 'hot dog stands']",indianapolis
1023,AV1gfLhKIxWefVJwfn9d,10701 Roe Avenue,"Restaurant,Fast Food,Soda Fountain Shops,Chicken,Hamburgers,Restaurants",Leawood,Sonic Drive-In,KS,https://locations.sonicdrivein.com/ks/overland-park/10701-roe-avenue.html,sonic drive in,"['soda fountain', 'chicken', 'hamburgers']",leawood
1024,AVzBA9EXFcQ3k02bBbyl,18685 W 151st St,"Burger Joint,Restaurant,Fast Food Restaurant,Restaurants,Ice Cream Shop",Olathe,Culver's,KS,http://www.culvers.com/restaurants/olathe,culvers,"['burger joint', 'ice cream']",olathe
1025,AWkrBSk-IxWefVJwImgd,8512 E Washington Street,"Asian Restaurants,Caterers,Seafood Restaurants,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants",Indianapolis,Yen Ching Restaurant,IN,"http://yenchingindy.com/,http://yenchingindy.com",yen ching restaurant,"['take out', 'family style', 'asian', 'caterers', 'sea', 'chinese']",indianapolis
1026,AWkqyYdsa4HuVbedkVUM,5211 W 10th Street,"Pizza,American Restaurants,Burgers,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",Indianapolis,Mug'n Bun Drive In,IN,"http://www.mug-n-bun.com,http://www.mug-n-bun.com/,http://www.mugnbun.com/",mugn bun drive in,"['hamburgers', 'family style', 'break brunch', 'chicken', 'burgers', 'lunch', 'american', 'hot dogs', 'pizza']",indianapolis
1027,AV4jBB4FRxPSIh2RevSB,5959 N State Road 101,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",Woodburn,McDonald's,IN,"https://www.mcdonalds.com/us/en-us/location/IN/WOODBURN/5959-N-SR-101/37925.html?cid=RF:YXT:RoN::Clicks,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral",mcdonalds,"['hot dogs', 'hamburgers', 'take out']",woodburn
1028,AWkq8suKa4HuVbedkzNZ,1355 S Main Street,"American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",Bryan,Sonic Drive-In,OH,https://locations.sonicdrivein.com/oh/bryan/1355-south-main-street.html,sonic drive in,"['hamburgers', 'take out', 'chicken', 'american', 'hot dogs', 'hot dog stands']",bryan
1029,AVwdOOehkufWRAb53mKg,4402 Montgomery Rd,"Carry-out food,Mexican Restaurants,Mexican,Taco Place,Tex-mex restaurants,Southwestern restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants,Mexican Restaurant,Restaurant,Bar and grill restaurants,Mexican Restaurant, Burrito Place, and Taco Place,Burrito Place",Cincinnati,Chipotle Mexican Grill,OH,https://locations.chipotle.com/oh/norwood/4402-montgomery-rd?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings,chipotle mexican grill,"['southwestern', 'take out', 'burrito', 'tex mex', 'carry out', 'mexican', 'grill', 'bar', 'taco']",cincinnati
1030,AVwckAJKIN2L1WUfmWZg,614 Corwin Nixon Blvd,"Hamburgers & Hot Dogs,American Restaurants,Restaurant,Burger Joint,Fast Food Restaurant,Fast Food Restaurant and American Restaurant,Fast Food Restaurants,Restaurants",South Lebanon,White Castle,OH,"http://www.whitecastle.com/,http://whitecastle.com/",white castle,"['burger joint', 'hamburgers', 'american', 'hot dogs']",south lebanon
1031,AVwddK3ekufWRAb56F6i,7729 Center Blvd SE,"Pizza,Restaurant,American Restaurants,Caterers,American restaurants,Italian restaurants,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants,Sandwich Shops,Italian Restaurants",Snoqualmie,Uncle Si's Pizza,WA,"http://unclesis.com,http://www.unclesis.net/,http://www.unclesis.com/",uncle sis pizza,"['take out', 'italian', 'caterers', 'american', 'sandwich', 'pizza']",snoqualmie
1032,AVweWol0kufWRAb5CL2u,1211 N Dupont Hwy,"Grill Restaurants,Mexican Restaurants,Mexican,Bar & Grill Restaurants,Tex-mex restaurants,Southwestern restaurants,Breakfast & Brunch Restaurants,Food Delivery,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Brunch,Catering",Dover,QDOBA Mexican Eats,DE,https://locations.qdoba.com/us/de/dover/1211-n-dupont-hwy.html?utm_source=Listings,qdoba mexican eats,"['break', 'southwestern', 'take out', 'tex mex', 'mexican', 'grill', 'catering', 'bar', 'delivery', 'brunch']",dover
1033,AV1eTU6L3-Khe5l_NFxE,1 Wormans Mill Ct Ste 2,"Pizza,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",Frederick,Domino's Pizza,MD,"https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,http://www.dominos.com,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps",dominos pizza,"['pizza', 'take out', 'delivery']",frederick
1034,AVwda0kAkufWRAb55tC3,213 Pine Lake Ave,"Carry-out food,Caterers,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,American restaurants,Barbecue,Spare rib restaurants,Catering,Chicken restaurants,Restaurants",La Porte,KFC,IN,,kfc,"['spare rib', 'caterers', 'chicken', 'carry out', 'fried chicken joint', 'catering', 'american', 'barbecued poultry', 'barbecue']",la porte
1035,AVweQWfa_7pvs4fzBZY_,10575 N Michigan Rd,"Carry-out food,Caterers,Fried Chicken Joint,Tex-mex restaurants,Southwestern restaurants,American restaurants,Mexican restaurants,Restaurants,Fast Food Restaurant and Mexican Restaurant West Carmel Center,Restaurant,Barbecued poultry,Fast Food Restaurant,Barbecue,Spare rib restaurants,Chicken restaurants,Fried Chicken Joint West Carmel Center",Carmel,KFC,IN,"https://www.kfc.com/store-locator?query=46032,http://www.kfc.com",kfc,"['mexican west carmel center', 'southwestern', 'spare rib', 'caterers', 'tex mex', 'chicken', 'fried chicken joint west carmel center', 'carry out', 'fried chicken joint', 'mexican', 'american', 'barbecued poultry', 'barbecue']",carmel
1036,AVweWX8HByjofQCxxbLW,1080 E Main St,"Carry-out food,Caterers,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Barbecued poultry,Barbecue,Spare rib restaurants,Catering,Chicken restaurants",Brownsburg,Pizza Hut,IN,"http://www.pizzahut.com,https://www.pizzahut.com",pizza hut,"['spare rib', 'take out', 'family style', 'caterers', 'delivery service', 'chicken', 'carry out', 'home delivery beer', 'catering', 'american', 'beverages', 'karaoke', 'barbecued poultry', 'pizza', 'barbecue']",brownsburg
1037,AVzxnwHDLD2H7whiX5Qz,1010 N State St,"Carry-out food,Caterers,Restaurant delivery service,American restaurants,Karaoke,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place",Greenfield,Pizza Hut,IN,https://www.pizzahut.com,pizza hut,"['take out', 'family style', 'caterers', 'delivery service', 'carry out', 'home delivery beer', 'american', 'beverages', 'karaoke', 'pizza']",greenfield
1038,AVwdAy-r_7pvs4fz1VcZ,7620 S Meridian St,"Carry-out food,Caterers,Restaurant delivery service,American restaurants,Karaoke,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place",Indianapolis,Pizza Hut,IN,"http://www.pizzahut.com,https://www.pizzahut.com",pizza hut,"['take out', 'family style', 'caterers', 'delivery service', 'carry out', 'home delivery beer', 'american', 'beverages', 'karaoke', 'pizza']",indianapolis
1039,AVwdyQk2ByjofQCxse9k,2624 Lake Circle Dr,"Carry-out food,Caterers,Restaurant delivery service,Delicatessens,American restaurants,Home delivery beer and beverages,Restaurants,Delis And Delicatessens,Restaurant,Fast Food Restaurant,wich Place,Sandwiches,Sandwich Place",Indianapolis,Jimmy John's,IN,http://www.jimmyjohns.com/,jimmy johns,"['caterers', 'delicatessens', 'delivery service', 'sandwiches', 'carry out', 'home delivery beer', 'delis', 'american', 'beverages', 'sandwich', 'wich']",indianapolis
1040,AV1jr84Ha4HuVbed7s3f,1120 N Main St,"Carry-out food,Restaurant,Caterers,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,American restaurants,Barbecue,Spare rib restaurants,Chicken restaurants,Catering,Restaurants",Crown Point,KFC,IN,"http://www.kfc.com,https://www.kfc.com/store-locator?query=46307",kfc,"['spare rib', 'caterers', 'chicken', 'carry out', 'fried chicken joint', 'catering', 'american', 'barbecued poultry', 'barbecue']",crown point
1041,AVwdEjxykufWRAb52Acp,2005 Morthland Dr,"Carry-out food,Restaurant,Caterers,Barbecued poultry,American restaurants,Barbecue,Spare rib restaurants,Chicken restaurants,Catering,Fried Chicken Joint and Fast Food Restaurant,Restaurants",Valparaiso,KFC,IN,"http://www.kfc.com/,http://www.kfc.com",kfc,"['spare rib', 'caterers', 'chicken', 'carry out', 'fried chicken joint', 'catering', 'american', 'barbecued poultry', 'barbecue']",valparaiso
1042,AWnQrz9zsVYjT2BJvt7V,12177 N Executive Dr,"Delis And Delicatessens,Carry-out food,Caterers,Delicatessens,Fast Food Restaurant,American restaurants,Karaoke,Sandwiches,Sandwich Place,Catering,Restaurants,Sandwich Shops",Edinburgh,SUBWAY,IN,"http://www.subway.com,http://www.subway.com/",subway,"['caterers', 'delicatessens', 'sandwiches', 'carry out', 'delis', 'catering', 'american', 'karaoke', 'sandwich']",edinburgh
1043,AVwdOdOc_7pvs4fz3m0s,1904 S Scatterfield Rd,"Carry-out food,Caterers,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Restaurants,Restaurant,wich Place,Sandwiches,Sandwich Place,Sandwich Shops",Anderson,SUBWAY,IN,"http://www.subway.com,http://subway.com",subway,"['take out', 'caterers', 'delicatessens', 'sandwiches', 'carry out', 'american', 'karaoke', 'sandwich', 'wich']",anderson
1044,AVwdnm2eByjofQCxq5kB,3070 Cedartown Hwy SW,"Delis And Delicatessens,Restaurant,Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Rome,SUBWAY,GA,http://www.subway.com/,subway,"['delis', 'delicatessens', 'sandwich', 'take out']",rome
1045,AVwdRRSGByjofQCxnVXI,3232 Tamiami Trl,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food,Fast Food Restaurants,Take Out Restaurants,Karaoke,Restaurants,Frozen Yogurt Shops,Burger Joint,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers,Hamburgers and Hot Dogs,Sandwich Shops",Port Charlotte,McDonald's,FL,"http://www.mcdonalds.com/,https://www.mcdonalds.com/us/en-us/location/FL/PORT-CHARLOTTE/3232-TAMIAMI-TRL/11339.html?cid=RF:YXT:RoN::Clicks",mcdonalds,"['break', 'hamburgers', 'coffeehouses', 'salads', 'take out', 'hot dog', 'carry out', 'frozen yogurt', 'burger joint', 'american', 'karaoke', 'ice cream parlors', 'hot dogs', 'sandwich', 'hamburger']",port charlotte
1046,AWiD4z6xa4HuVbedgEIT,11351 N. Williams Street,"Fast Food,Soda Fountain Shops,Chicken,Hamburgers,Restaurants",Dunnellon,Sonic Drive-In,FL,https://locations.sonicdrivein.com/fl/dunnellon/11351-n--williams-street.html,sonic drive in,"['soda fountain', 'chicken', 'hamburgers']",dunnellon
1047,AVwc1RC6IN2L1WUfpYzR,6855 SE Maricamp Rd,"Delis And Delicatessens,Restaurant,American Restaurants,Ocala Restaurants,wich Place,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",Ocala,Subway,FL,http://www.subway.com,subway,"['take out', 'delicatessens', 'ocala', 'delis', 'american', 'sandwich', 'wich']",ocala
1048,AWmf3STK3-Khe5l_7ToJ,5000 South State Rd 7,Fast Food,Fort Lauderdale,Burger King,FL,https://locations.bk.com/fl/fort-lauderdale/5000-south-state-rd-7.html,burger king,[],fort lauderdale
1049,AVzBBTC9-gnIPe8DShUW,4017 Manatee Ave W,"Carry-out food,Caterers,Delicatessens,American restaurants,Karaoke,Take Out Restaurants,Fast Food Restaurants,Restaurants,Delis And Delicatessens,Restaurant,wich Place,Sandwiches,Catering,Food,Sandwich Shops",Bradenton,Firehouse Subs,FL,"http://www.firehousesubs.com/,https://www.firehousesubs.com/locations/fl/manatee",firehouse subs,"['take out', 'caterers', 'delicatessens', 'sandwiches', 'carry out', 'delis', 'catering', 'american', 'karaoke', 'sandwich', 'wich']",bradenton
1050,AVzA9BpD-gnIPe8DSejw,8128 S Orange Blossom Trl,"Pizza,Restaurant,Italian,Chicken Wings,Food Delivery,Take Out Restaurants,Fast Food,Pizza Place,Catering,Restaurants",Orlando,Pizza Hut,FL,"https://locations.pizzahut.com/fl/orlando/8128-s-orange-blossom-trl,http://www.pizzahut.com/",pizza hut,"['take out', 'italian', 'catering', 'delivery', 'chicken wings', 'pizza']",orlando
1051,AWmgDDzORxPSIh2RGxBg,775 East 9th St,Fast Food,Hialeah,Burger King,FL,https://locations.bk.com/fl/hialeah/775-east-9th-st.html,burger king,[],hialeah
1052,AWmgCBeea4HuVbedo506,8295 Northwest 27th Ave,Fast Food,Miami,Wendy's,FL,https://locations.wendys.com/united-states/fl/miami/8295-northwest-27th-ave,wendys,[],miami
1053,AVzA86nnFcQ3k02bBZEX,15295 S Dixie Hwy,"Carry-out food,Mexican,Breakfast,Tex-mex restaurants,Vegetarian,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food,Karaoke,Restaurants,Mexican Restaurant,Restaurant,Fast Food Restaurant",Miami,Taco Bell,FL,"https://locations.tacobell.com/fl/miami/15295-s-dixie-hwy.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=025740&utm_content=website,http://www.tacobell.com/,http://www.tacobell.com",taco bell,"['break', 'vegetarian', 'southwestern', 'tex mex', 'carry out', 'mexican', 'american', 'karaoke']",miami
1054,AWrAg-c0Z4Yw-wtdfp2Z,23072 US-19 N,Fast Food,Clearwater,Wendy's,FL,https://locations.wendys.com/united-states/fl/clearwater/23072-us-19-n,wendys,[],clearwater
1055,AVwck9AtkufWRAb5wtvT,2036 N Dale Mabry Hwy,"Burger Joint,Fast Food Restaurant,Restaurants",Tampa,Wendy's,FL,"http://www.wendys.com,http://wendys.com",wendys,['burger joint'],tampa
1056,AVwchg63IN2L1WUfl4Qj,1250 W Bay Dr,"Ice Cream Parlors,Restaurant,Breakfast,Fast Food Restaurant,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Frozen Yogurt Shops,Sandwich Shops",Largo,McDonald's,FL,"https://www.mcdonalds.com/us/en-us/location/FL/LARGO/1250-W-BAY-DR/12656.html?cid=RF:YXT:RoN::Clicks,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral",mcdonalds,"['break', 'hamburgers', 'coffeehouses', 'salads', 'frozen yogurt', 'ice cream parlors', 'sandwich']",largo
1057,AVzY14liFcQ3k02bCQz-,370 Suzanne Dr,"Restaurant,Carry-out food,Fast Food Restaurant,Ice cream parlors,American restaurants,Karaoke,Ice Cream Store,Restaurants,Ice Cream Shop,Dessert Shop",Spring Hill,Dairy Queen,FL,"http://www.springhillfunzone.com/,http://www.dairyqueen.com",dairy queen,"['carry out', 'american', 'ice cream store', 'karaoke', 'ice cream parlors', 'ice cream', 'dessert']",spring hill
1058,AVzYt0Yq3D1zeR_xB1tU,3900 E Indiantown Rd Ste 605,"Ice Cream Parlors,Natural food restaurants,Carry-out food,American restaurants,Ice cream parlors,Ice Cream Store,Restaurants,Ice Cream Shop,Juice bars,Vegetarian restaurants,Fast Food Restaurant,Ice cream and frozen desserts-retail,Health food restaurants",Jupiter,Dairy Queen,FL,"http://www.dairyqueen.com,http://www.dairyqueen.com/",dairy queen,"['vegetarian', 'juice bars', 'carry out', 'american', 'ice cream store', 'natural', 'ice cream parlors', 'ice cream', 'health', 'frozen desserts retail']",jupiter
1059,AVwd5L3zkufWRAb5-LWO,13742 Sw 56th St,"Natural food restaurants,Middle Eastern Restaurant,Seafood restaurants,American restaurants,Restaurants,Mediterranean Restaurant,Juice bars,Restaurant,Vegetarian restaurants,Fast Food Restaurant,New american restaurants,Health food restaurants,Fusion restaurants,Middle eastern restaurants,Mediterranean restaurants",Miami,Rice House Of Kabob,FL,"http://www.ricehouseofkabob.com,http://ricehouseofkabob.com/,http://www.ricehouseofkabob.com/",rice house of kabob,"['vegetarian', 'juice bars', 'mediterranean', 'sea', 'middle eastern', 'fusion', 'american', 'natural', 'new american', 'health']",miami
1060,AVwdo2Xt_7pvs4fz724G,4302 N Armenia Ave,"Carry-out food,Caterers,Fried Chicken Joint,Tex-mex restaurants,Southwestern restaurants,American restaurants,Mexican restaurants,Karaoke,Restaurant mgmt.,Restaurants,Restaurant consultants,Barbecued poultry,Fast Food Restaurant,Barbecue,Spare rib restaurants,Catering,Chicken restaurants",Tampa,KFC,FL,"http://kfc.com/,http://www.kfc.com/,http://www.kfc.com",kfc,"['consultants', 'spare rib', 'southwestern', 'caterers', 'tex mex', 'chicken', 'carry out', 'fried chicken joint', 'mexican', 'mgmt', 'catering', 'american', 'karaoke', 'barbecued poultry', 'barbecue']",tampa
1061,AVwdoa4zkufWRAb57yiL,721 Lakeview Rd,"American Restaurants,Caribbean Restaurants,Carry-out food,Caterers,Cuban Restaurants,Restaurant delivery service,Seafood Restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Take out restaurants,Restaurants",Clearwater,Eatin Fresh,FL,http://www.eatinfresh.com,eatin fresh,"['take out', 'caribbean', 'caterers', 'delivery service', 'sea', 'cuban', 'carry out', 'home delivery beer', 'american', 'beverages']",clearwater
